name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Manchester,2022-07-06T00:00:00,14.9,14.9,11.2,78.24,0,0,,0,0,12.6,11.7,289,1027.9,96.3,10,0,,0,10,Overcast,cloudy,"EGNM,EGCC,EGGP"
Manchester,2022-07-06T01:00:00,14.1,14.1,12.1,87.76,0,0,,0,0,9.4,3.6,248.8,1027.8,99.4,5.7,0,,0,10,Overcast,cloudy,"EGNM,EGCC,EGGP"
Manchester,2022-07-06T02:00:00,14.2,14.2,13.1,93.09,0,0,,0,0,11.2,5.7,280,1027,100,1.9,0,,0,10,Overcast,cloudy,"EGCC,EGGP"
Manchester,2022-07-06T03:00:00,14.1,14.1,13.9,98.43,0,0,,0,0,14.4,12.8,262,1026.9,99.4,6.6,0,,0,10,Overcast,cloudy,"EGNM,EGCC,EGGP"
Manchester,2022-07-06T04:00:00,14.5,14.5,13.4,93.11,0,0,,0,0,17.6,7.9,249.8,1027,100,21.4,0,,0,10,Overcast,cloudy,
Manchester,2022-07-06T05:00:00,14.7,14.7,13.5,92.52,0.1,0,rain,0,0,23,10.1,263.8,1027,100,19.9,0,,0,10,Overcast,cloudy,
Manchester,2022-07-06T06:00:00,14.8,14.8,13.4,91.33,0,0,,0,0,24.5,10.8,270.9,1026,98.4,19.9,4,0,0,10,Overcast,cloudy,
Manchester,2022-07-06T07:00:00,14.9,14.9,13.3,90.15,0,0,,0,0,24.5,10.8,264.3,1027,98.7,20.9,15,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-06T08:00:00,15.4,15.4,12.9,85.05,0,0,,0,0,30.6,13.3,269.6,1027,96.4,24.1,38,0.1,0,10,Overcast,cloudy,
Manchester,2022-07-06T09:00:00,15.8,15.8,12.3,79.7,0,0,,0,0,35.3,15.5,281,1027,99.9,24.1,50,0.2,1,10,Overcast,cloudy,
Manchester,2022-07-06T10:00:00,16,16,13,82.38,0,0,rain,0,0,41,16.6,291.7,1027,99.3,24.1,155,0.6,2,10,Overcast,cloudy,
Manchester,2022-07-06T11:00:00,16.6,16.6,12.9,78.77,0,0,rain,0,0,38.2,16.6,287.5,1027,100,24.1,189,0.7,2,10,Overcast,cloudy,
Manchester,2022-07-06T12:00:00,17.2,17.2,13,76.33,0,0,,0,0,40.3,16.9,274.8,1026,88.4,24.1,289,1,3,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-06T13:00:00,17.1,17.1,13,76.81,0,0,,0,0,44.3,17.6,280,1026,98.8,24.1,365,1.3,4,10,Overcast,cloudy,
Manchester,2022-07-06T14:00:00,18.1,18.1,12.8,71.18,0,0,,0,0,49.3,21.6,287.2,1026,99.9,24.1,327,1.2,3,10,Overcast,cloudy,
Manchester,2022-07-06T15:00:00,17.8,17.8,13.1,73.97,0,0,,0,0,51.1,22,287,1026,100,24.1,342,1.2,3,10,Overcast,cloudy,
Manchester,2022-07-06T16:00:00,17.9,17.9,13.3,74.48,0,0,,0,0,49.3,21.6,284.8,1026,100,24.1,383,1.4,4,10,Overcast,cloudy,
Manchester,2022-07-06T17:00:00,17.9,17.9,13.6,75.95,0,0,,0,0,49.3,19.1,276.1,1025,100,24.1,183,0.7,2,10,Overcast,cloudy,
Manchester,2022-07-06T18:00:00,17.7,17.7,13.7,77.41,0,0,rain,0,0,45.4,18,274,1025,100,24.1,116,0.4,1,10,Overcast,cloudy,
Manchester,2022-07-06T19:00:00,17.6,17.6,13.7,77.9,0,0,rain,0,0,41.8,16.9,277.3,1025,100,24.1,112,0.4,1,10,Overcast,cloudy,
Manchester,2022-07-06T20:00:00,17.3,17.3,13.9,80.43,0,19,,0,0,38.5,14.8,276.1,1024,95.7,24.1,117,0.4,1,10,Overcast,cloudy,
Manchester,2022-07-06T21:00:00,17,17,14.1,83.04,0,19,,0,0,38.2,16.9,277.8,1024,100,21.3,8,0,0,10,Overcast,cloudy,
Manchester,2022-07-06T22:00:00,16.7,16.7,14.3,85.74,0,19,rain,0,0,38.2,16.2,275.5,1024,100,24.1,1,0,0,10,Overcast,cloudy,
Manchester,2022-07-06T23:00:00,16.4,16.4,14.4,87.96,0.1,19,rain,0,0,38.5,16.9,284.7,1024,100,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-07T00:00:00,16.2,16.2,14.3,88.51,0,19,,0,0,37.8,15.1,302.4,1025,99.6,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-07T01:00:00,15.5,15.5,12.9,84.5,0.1,19,rain,0,0,36.7,16.2,309.5,1025,85.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Manchester,2022-07-07T02:00:00,14.7,14.7,11.6,81.68,0,0,,0,0,38.5,16.2,301.5,1025,91.8,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-07T03:00:00,14.3,14.3,11.5,83.26,0,0,,0,0,36.7,14.8,300.2,1026,94.6,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-07T04:00:00,14.2,14.2,11.7,84.92,0,0,,0,0,33.5,13.7,303.7,1026,97.8,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-07T05:00:00,14,14,11.6,85.46,0,0,,0,0,30.2,13.3,301.2,1027,92.3,24.1,0,,0,10,Overcast,cloudy,
Manchester,2022-07-07T06:00:00,14,14,11.7,86.03,0,0,,0,0,29.5,11.9,304.5,1027,73.9,24.1,32,0.1,0,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T07:00:00,14.3,14.3,11.8,84.93,0,0,,0,0,26.6,11.5,319.7,1027,58.3,24.1,145,0.5,1,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T08:00:00,15.3,15.3,11.5,78.06,0,0,,0,0,25.9,10.4,327.7,1028,81.4,24.1,290,1,3,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T09:00:00,16.5,16.5,11.3,71.35,0,0,,0,0,24.5,9.7,335.1,1029,84.7,24.1,439,1.6,4,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T10:00:00,17.6,17.6,11.2,66.11,0,0,,0,0,22.7,9.4,324.8,1029,77,24.1,542,2,5,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T11:00:00,19.1,19.1,10.9,58.99,0,0,,0,0,25.6,10.4,324,1029,68.9,24.1,637,2.3,6,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T12:00:00,20.4,20.4,10.8,54.05,0,0,,0,0,29.2,11.5,318.1,1030,46.6,24.1,737,2.7,7,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T13:00:00,21.1,21.1,11.2,53.17,0,0,,0,0,31,12.2,306.2,1030,43.4,24.1,850,3.1,9,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T14:00:00,21,21,11.8,55.66,0,0,,0,0,37.1,15.5,290.7,1030,45,24.1,863,3.1,9,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T15:00:00,19.7,19.7,12.1,61.52,0,0,,0,0,42.8,17.6,293.6,1031,41.9,24.1,828,3,8,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T16:00:00,19.6,19.6,11.9,61.09,0,0,,0,0,41.8,16.2,301.2,1031,43,24.1,755,2.7,8,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T17:00:00,19.4,19.4,11.4,59.85,0,0,,0,0,38.9,13.7,297.2,1031,30.2,24.1,647,2.3,6,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T18:00:00,19.4,19.4,11.8,61.45,0,0,,0,0,33.1,13.3,300.8,1030,40.2,24.1,512,1.8,5,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T19:00:00,18.4,18.4,12.6,68.94,0,0,,0,0,35.3,15.1,305.1,1031,62.3,24.1,362,1.3,4,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T20:00:00,17.9,17.9,12.6,71.14,0,0,,0,0,34.9,14,306,1031,65,24.1,212,0.8,2,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T21:00:00,16.6,16.6,13.1,79.81,0,0,,0,0,33.1,10.8,295.3,1031,58.9,24.1,80,0.3,1,10,Partially cloudy,partly-cloudy-day,
Manchester,2022-07-07T22:00:00,15.9,15.9,13.4,85.1,0,0,,0,0,29.2,11.2,300,1032,89.4,24.1,6,0,0,10,Partially cloudy,partly-cloudy-night,
