name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Hanoi,2022-07-27T20:00:00,28.9,32.6,23.1,70.93,0,0,,0,0,33.1,14.8,146.7,1005,0,24.1,0,,0,5,Clear,clear-night,
Hanoi,2022-07-27T21:00:00,28,31.4,23.4,76.11,0,0,,0,0,29.2,11.9,136,1006,0,24.1,0,,0,5,Clear,clear-night,
Hanoi,2022-07-27T22:00:00,27.3,30.3,23.6,80.26,0,0,,0,0,29.2,12.2,125.4,1006,5,24.1,0,,0,5,Clear,clear-night,
Hanoi,2022-07-27T23:00:00,26.8,29.5,23.8,83.65,0,0,,0,0,24.5,10.8,112.3,1006,55.8,24.1,0,,0,5,Partially cloudy,partly-cloudy-night,
Hanoi,2022-07-28T00:00:00,26.4,26.4,23.8,85.64,0,0,,0,0,17.3,7.9,106.4,1007,68,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
Hanoi,2022-07-28T01:00:00,26.1,26.1,23.8,87.18,0,0,,0,0,17.6,8.3,107.8,1006,81.1,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
Hanoi,2022-07-28T02:00:00,25.8,25.8,23.8,88.74,0,0,,0,0,14,8.6,90.8,1006,90.7,24.1,0,,0,3,Overcast,cloudy,
Hanoi,2022-07-28T03:00:00,25.5,25.5,23.8,90.33,0,0,,0,0,14,9.4,76.5,1006,31.5,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
Hanoi,2022-07-28T04:00:00,25.4,25.4,23.8,90.87,0,0,,0,0,14,8.6,76.2,1006,7.5,24.1,0,,0,3,Clear,clear-night,
Hanoi,2022-07-28T05:00:00,25.1,25.1,23.7,91.95,0,0,,0,0,10.8,7.9,63.6,1006,9,24.1,0,,0,3,Clear,clear-night,
Hanoi,2022-07-28T06:00:00,25.3,25.3,23.8,91.41,0,0,,0,0,11.5,7.6,69.2,1007,20.3,24.1,10,0,0,3,Partially cloudy,partly-cloudy-day,
Hanoi,2022-07-28T07:00:00,26.7,26.7,24.1,85.67,0,0,,0,0,11.5,8.3,84.1,1007,29.2,24.1,157,0.6,2,10,Partially cloudy,partly-cloudy-day,
